espacio_cultural_id,provincia_id,localidad_id,observaciones,provincia,localidad,nombre,direccion,codigo_postal,codigo_indicativo_telefono,telefono,mail,web,latitud,longitud,fuente,juridisccion,anio_de_creacion,descripcion_de_patrimonio,anio_de_inauguracion
300609,34,34056040,,Formosa,Pirané,Museo Del Pueblo,"Centro Municipal de Cultura y Deportes, Roque Sáenz Peña y San Lorenzo",3606,03717,461007,,,-25.733203,-59.10754,DNPyM,Municipal,1987,Fotografías y objetos vinculados con el asentamiento de los primeros pobladores. Testimonios del desarrollo histórico de las instituciones locales.,1987
301003,34,34021060,,Formosa,Villa Escolar,Museo De Ciencias Naturales,,3525,,,,,-26.622292,-58.670418,DNPyM,,,,
300411,38,38094040,Código en Maimará,Jujuy,Huichaira,Museo En Los Cerros,Quebrada de Huichaira S/N,Y4624XAH,011,59142134,,,-23.610592,-65.408916,DNPyM,,,,
300844,38,38063180,,Jujuy,San Pedro,Casa Museo Fernando García Curten,Mitre 1574,B2930ABP,03329,427352,,,-33.683421,-59.669756,DNPyM,Mixta,1992,"Esculturas, pinturas y grabados de Fernando García Curten.",1993
300842,38,38063180,,Jujuy,San Pedro,Museo Histórico Regional Fray José María Bottaro,9 de Julio 134,B2930HZD,03329,427677,musehistoricosanpedro@yahoo.com.ar,,-33.675601,-59.6616,DNPyM,Privada,1982,Colecciones y documentos referidos a la historia del lugar.,1982
300408,38,38094040,Código en Maimará,Jujuy,Hornillos,Complejo Cultural Posta De Hornillos,Ruta Nac. N° 9 Km. 73,Y4622XAK,,,,,-22.080915,-65.997005,DNPyM,Provincial,,"El complejo está divido en cinco secciones, la primera sección está dedicada a la historia de la Posta de Hornillos, la segunda relata la historia de las armas desde el período Paleolítico hasta el siglo XX, en la tercera se encuentra la sala de elemento",1983
300511,38,38035080,,Jujuy,Libertador General San Martin,Museo David Rhys,25 de Mayo 99,E3103XAF,0343,4918000,geociencia@uapar.edu,,-32.075717,-60.463175,DNPyM,Privada,1909,"Mineralogía -rocas y minerales de diversas regiones del país-, paleontología -restos de animales y plantas fósiles de la zona y del extranjero-, botánica -restos de plantas de la región- y zoología -restos de aves, anfibios, reptiles y mamíferos de la re",1909
300843,38,38063180,,Jujuy,San Pedro,Museo Cacique Bonifacio Maidana,Av. 25 de Mayo y San Martín,3352,03751,470222,,,-26.622337,-54.114682,DNPyM,Municipal,1987,"Arqueología: restos del Paleolítico y del Neolítico, hallados en la zona. Artesanía Guaraní. Especímenes de ciencias naturales. Objetos personales de los fundadores, armas, etc. Documentación desde 1880.",1987
300017,38,38021060,Código en san Salvador de Jujuy,Jujuy,Alto La Viña,Centro Cultural Y Museo Jorge Pasquini López,Víctor Hugo 45,Y4600XAU,0388,154047509,,,-24.1826,-65.273,DNPyM,Privada,1995,"Ubicado en el principal mirador natural de la ciudad de San Salvador de Jujuy , desde donde se puede contemplar la más extrema diversidad de ecosistemas. Se exponen piezas arqueológicas. correspondientes a un amplio espectro cultural -desde los primeros",2000
300416,38,38028040,,Jujuy,Humahuaca,Museo Del Patrimonio Intangible,Buenos Aires 433,Y4630BCI,0388,154173549,,,-23.206936,-65.348366,DNPyM,Privada,,Su objetivo es conservar y exponer un conjunto de elementos que abarcan las manifestaciones materiales de todas las ramas del Folklore. Pertenencias de los campesinos del lugar; instrumentos musicales del noroeste; materiales y elaboración de comidas y b,
300337,38,38014040,,Jujuy,El Carmen,Museo Del Automóvil Antiguo,Moreno 52 Esq. Perón,Y4603CHB,0388,154208838,,,-24.384874,-65.267697,DNPyM,,,,
300922,38,38094050,,Jujuy,Tilcara,Museo Medardo Pantoja,Alberro 560,Y4624ADL,0388,154783241,,,-23.580989,-65.397861,DNPyM,Privada,1977,"Obra de Medardo Pantoja, oriundo de Tilcara y uno de los artistas más representativas de la pintura Latinoamericana. Sus obras reflejan el paisaje, la gente y las costumbres del Norte Argentino.",1977
300919,38,38094050,,Jujuy,Tilcara,Museo Ojito De Agua,Jujuy 558,Y4624APL,0388,155812490,,,-23.577896,-65.394028,DNPyM,,,,
300854,38,38021060,,Jujuy,San Salvador de Jujuy,Museo De Bellas Artes Jorge Mendoza,Av. Urquiza 410,Y4600AQD,0388,4220149,,,-24.183245,-65.298692,DNPyM,Municipal,,,
300861,38,38021060,,Jujuy,San Salvador de Jujuy,Museo Histórico Provincial,Lavalle 256,Y4600EAF,0388,4221355,,,-24.1859,-65.3028,DNPyM,Provincial,1943,"En sus salas se presentan distintos aspectos de la historia Argentina. En la sala Éxodo e independencia se guardan trofeos de la Batalla de Suipacha, cartas del Gral. Belgrano y cuadros de la época. Sala dedicada a Sara Blas de Zenarruza -quién heredó la",1943
300863,38,38021060,,Jujuy,San Salvador de Jujuy,"Museo De Geología, Mineralogía Y Paleontología",Av. Bolivia 1661,Y4600GNE,0388,4221593,,,-24.179,-65.3431,DNPyM,Nacional,1946,"Colecciones de minerales, rocas y fósiles de la provincia de Jujuy y del mundo -Egipto, EE.UU, España, Gran Bretaña, México. Paneles didácticos explicativos de los diferentes procesos geológicos.",2000
300857,38,38021060,,Jujuy,San Salvador de Jujuy,Museo Catedral,Sarmiento Esq. Belgrano,Y4600DYF,0388,4226569,,,-24.185225,-65.300154,DNPyM,Privada,,,
300415,38,38028040,,Jujuy,Humahuaca,Museo Arqueológico Dr. Justiniano Torres Aparicio,Córdoba 115,Y4630BNC,0388,4228993,,,-23.204655,-65.349799,DNPyM,Privada,,"Colección de piezas de la zona de Inca Cueva, madera, tejidos, cestería, cuero, material lítico y momias.",
300957,38,38028060,,Jujuy,Uquia,Museo Takashi Takahashi,Cátulo Aparicio S/N,Y4626XAD,0388,4230901,,,-23.31883,-65.348666,DNPyM,,,El museo fue organizado en torno a la antigua casa en donde el artista japonés estuvo radicado en Uquía. Exhibe obras de su autoría y la historia de quien fuera el fundador de la Escuela de los niños pintores de Chucalezna.,
300860,38,38021060,,Jujuy,San Salvador de Jujuy,Museo De Arte Sacro San Francisco,Belgrano 677,Y4600ABK,0388,4233434,,,-24.185158,-65.302111,DNPyM,Privada,,"Elementos artísticos de fondos propios de la Orden Franciscana. Pintura e imaginería Cuzqueña, mobiliario sacro de los siglos XVII y XVIII, objetos litúrgicos Coloniales y ornamentos Europeos.",2000
300856,38,38021060,,Jujuy,San Salvador de Jujuy,Museo De Ciencias Naturales Carlos Darwin - Colegio Nacional Nº1 Teodoro Sánchez De Bustamante,Gorriti 353,Y4600DXG,0388,4233599,,,-24.184473,-65.298938,DNPyM,Provincial,,"Alrededor de trece mil piezas dispuestas en tres salas. Su patrimonio está integrado por material arqueológico, antropológico y piezas de mineralogía y biología. También cuenta con una biblioteca especializada y sala de estudio, taller y laboratorio.",
300478,38,38112050,,Jujuy,La Quiaca,Museo Arqueológico Y Etnográfico Musoj Ñan,Sarmiento 60,Y4650CYN,0388,423423,,,-22.108933,-65.595921,DNPyM,Privada,,Piezas arqueológicas de épocas tempranas y tardías de la Cultura Yavi/Chicha. Piezas paleontológicas.,
300920,38,38094050,,Jujuy,Tilcara,Museo De Ermitas Tilcareñas,Rivadavia S/N,Y4624AYL,0388,4234386,,,-23.580989,-65.397861,DNPyM,,,,
300855,38,38021060,,Jujuy,San Salvador de Jujuy,Museo En Maquetas Tupac Amaru,Alvear 1152,Y4600AJP,,,,,-24.184413,-65.309044,DNPyM,,,,
300859,38,38021060,,Jujuy,San Salvador de Jujuy,Museo Histórico Policial,Belgrano 493,Y4600ABG,0388,4237764,,,-24.1852,-65.3001,DNPyM,Provincial,1994,"El museo está ubicado en las dependencias del antiguo edificio del Cabildo Jujeño -Monumento Histórico Nacional. Cuenta con cuatro salas donde se exhiben uniformes antiguos, armas de alto calibre, armas blancas, explosivos y documentos sobre delincuencia",1994
300858,38,38021060,,Jujuy,San Salvador de Jujuy,Museo Y Centro Cultural Culturarte,San Martín Esq. Sarmiento,Y4600ADJ,0388,4249539,,,-24.186419,-65.300074,DNPyM,,,,
300853,38,38021060,,Jujuy,San Salvador de Jujuy,Museo Y Centro Cultural Casa Macedonio Graz,Lamadrid Esq. Güemes,Y4600EDA,0388,4310405,,,-24.183101,-65.307042,DNPyM,,,,
300862,38,38021060,,Jujuy,San Salvador de Jujuy,Museo Arqueológico Provincial,Lavalle 434,Y4600EAJ,0388,4310693,,,-24.1837,-65.303,DNPyM,Provincial,1994,"Piezas pertenecientes a las Culturas Omaguaca, San Francisco, Yavi e Incaica. Cerámicas que datan de más de 2.600 años, colecciones líticas de puntas de flecha, vasijas decoradas. Alberga también la Colección Massing, conformada por objetos del período i",1994
300924,38,38094050,,Jujuy,Tilcara,Museo Regional De Pintura José Antonio Terry,Rivadavia 352,Y4624AYH,0388,4955005,museoterry@cootepal.com.ar,,-23.576974,-65.393049,DNPyM,Nacional,1958,"Pinturas de José Antonio Terry y de otros artistas argentinos, entre ellos Medardo Pantoja, Eolo Pons, Juan Carlos Entrocassi, María Escudero, Yolanda Albornoz, Luisa Soto, Luís Ramoneda, Antonio Rodolfo Alvarado. Las obras están vinculadas con las costu",1966
300921,38,38094050,,Jujuy,Tilcara,Pucará,"Pucara S/N (A 1 Km de Tilcara, en la Margen Izquierda del Río Grande)",Y4624BIA,0388,4955006,,,-23.580989,-65.397861,DNPyM,Nacional,,Este sitio arqueológico es testimonio de una prolongada ocupación prehispánica en el área -siglo IX al XVI D. C.- que se ve interrumpida por la conquista Europea. Su superficie es de aproximadamente ocho hectáreas y a lo largo del recorrido se puede acce,
300925,38,38094050,,Jujuy,Tilcara,Museo Arqueológico Dr. Eduardo Casanova,Belgrano 445,Y4624AFI,0388,4955006,,,-23.576811,-65.395368,DNPyM,Nacional,,"Objetos arqueológicos de distintas áreas del mundo nndino, abarcando un amplio panorama de las culturas prehispánicas más representativas de los actuales Perú, Chile, Bolivia y el Noroeste Argentino. Asimismo, con el objetivo de vincular el pasado con el",1968
300923,38,38094050,,Jujuy,Tilcara,Museo De Bellas Artesfundación Hugo Irureta,Belgrano y Bolívar,Y4624AFH,0388,4955124,,,-23.576956,-65.394673,DNPyM,Privada,1991,"Pinturas, dibujos, grabados y esculturas de artistas argentinos y extranjeros. Las obras argentinas están comprendidas entre los años 1920 y nuestros días.",
300409,38,38094020,,Jujuy,Huacalera,Museo Arqueológico E Histórico De Huacalera,"Calle Lavalle, Esq. Av. 20 de Junio",Y4626XAI,0388,4955204,,,-23.433613,-65.353734,DNPyM,Municipal,2004,"Colección perteneciente al sitio arqueológico La Huerta, declarado Monumento Histórico Nacional en el año 2000. Vasijas, huesos y material lítico, producto de las investigaciones realizadas por el Dr. Jorge Palma.",
300926,38,38094050,,Jujuy,Tilcara,Museo De Escultura Ernesto Soto Avendaño,Belgrano 577,Y4624AFK,0388,4955354,,,-23.577215,-65.393509,DNPyM,Provincial,1967,"El museo está ubicado en la casa donde vivió el Coronel Manuel Álvarez Prado. Se exhiben esculturas en yeso del artista Ernesto Soto Avendaño, entre las que se destacan ""Cansancio"", ""La pena"", ""Trabajo"", y una maqueta que reproduce en un décimo de su tam",1974
300951,38,38098040,,Jujuy,Tumbaya,Museo Cecilio Bustamante,"Coronel Quintana, Esq. Buenos Aires S/N",4618,0388,4996015,,,-23.864688,-65.472178,DNPyM,Privada,2005,"Piezas de culturas precolombinas, objetos de la vida cotidiana de fines del siglo XIX y principios del XX, libros antiguos, fotografías conmemorativas, pinturas, colección de monedas, pinturas de calles de Tumbaya realizadas por Alfonso Maidana.",2005
300477,38,38112050,,Jujuy,La Quiaca,Museo Comunitario Puna,Árabe Siria y 25 de Mayo,Y4650CMB,03885,423039,,,-22.103537,-65.597741,DNPyM,Municipal,,"Piezas arqueológicos de la Cultura Yavi/Chicha, Arcaico e Inka.",
300512,38,38035080,,Jujuy,Libertador Gral. San Martín,Centro De Visitantes Ledesma,"Reconquista 442, Barrio Ledesma",Y4512GCB,03886,429439,,,-23.831745,-64.789536,DNPyM,Privada,,"Sitio interactivo en donde el visitantes puede responder a sus interrogantes sobre la producción en la empresa o participar de procesos industriales esquemáticos. En el patio de exposiciones se presentan máquinas de agro y piezas de maquinaria fabril, pa",2008
300076,38,38035040,,Jujuy,Calilegua,Museo Regional De Artes Plásticas Casique Calilegua,"Av. Sarmiento, Esq. San Martín",Y4514BOR,03886,430913,,,-23.774477,-64.76545,DNPyM,Municipal,,"Su patrimonio artístico cuenta con 450 obras de arte, entre pinturas, esculturas, dibujos y grabados, de las cuales 150 se exponen en forma permanente. El museo funciona en una antigua construcción Neo-Colonial Inglesa y alberga obras artísticas de la re",2007
300418,38,38028040,,Jujuy,Humahuaca,Museo Francisco Ramoneda,Salta 214,Y4630DNF,03887,421066,,,-23.202589,-65.346917,DNPyM,Privada,,"Dibujos y pinturas del artista Francisco Ramoneda (1905-1977), de su primera etapa, desarrollada en Buenos Aires, y de la etapa posterior, inspirada en los paisajes, la gente y las costumbres festivas y religiosas de la Quebrada de Humahuaca y de todo el",1940
300417,38,38028040,,Jujuy,Humahuaca,Museo Arqueológico Municipal,Santa Fe S/N Barrio Centro,Y4630BCP,03887,421375,,,-23.205505,-65.352316,DNPyM,Municipal,,"Colecciones provenientes de yacimientos arqueológicos prehistóricos, cultura Anaguaco.",
300419,38,38028040,,Jujuy,Humahuaca,Museo  De Esculturas Nicasio Fernández Mar,Buenos Aires S/N,Y4630BCP,03887,421375,,,-23.864688,-65.472178,DNPyM,Municipal,1988,"Esculturas y bocetos del artista Nicasio Fernández Mar. Fotografías, anotaciones, proyectos.",1988
300956,38,38028060,,Jujuy,Uquia,Museo Familiar Dora Arancibia,Mariano Arancibia S/N,Y4626XAD,,,,,-23.31883,-65.348666,DNPyM,,,"La casa de Dora Arancibia, hoy convertida en museo, da a conocer la historia de esta magnífica mujer, recibida de maestra en 1930, que dedicó su vida a enseñar en los lugares mas inhóspitos de la Quebrada de Humahuaca y a trabajar para la comunidad de su",
301043,38,38112080,,Jujuy,Yavi,Casa Hacienda Del Marquesado De Tojo,Av. Marqués Campero S/N,4651,03887,491138,,,-22.136021,-65.465489,DNPyM,Municipal,,"La casa fue una de las principales posesiones del Marquesado de Tojo, el cual perduró hasta 1813, cuando se abolieron los títulos nobiliarios. Destruida y saqueada en sucesivas oportunidades durante las Guerras de la Independencia y civiles, es Patrimoni",
300841,38,38063180,,Jujuy,San Pedro,"Museo Histórico, Arqueológico Y De Arte Pablo Baldwin",Miguel F. Aráoz Esq. 9 de Julio,Y4500EZJ,03888,15446466,,,-24.235257,-64.865667,DNPyM,,,Museo único en la región que alberga la historia del Pueblo de San Pedro.,
301044,38,38112090,,Jujuy,Yavi Chico,Museo Mama Antonia - Tata Portal,Comunidad Aborigen Yavi Chico,Y4651XAG,,,,,-22.095868,-65.467108,DNPyM,,1998,"Colección arqueológica rescatada del sitio arqueológico de Yavi Chico, conformada por vasijas, piedras de moler, puntas de flecha y elementos de la vida cotidiana recuperadas del Antigal, que se encuentra a veinte minutos de Yavi Chico.",2008
300388,42,42105030,,La Pampa,General Pico,Museo Regional Maracó,Calle 17 N° 560,L6360BAL,02302,421043,,,-35.663726,-63.756706,DNPyM,Municipal,1966,"Las colecciones hacen referencia a la fundación de la ciudad de Gral. Pico, sus primeras instituciones, la llegada del ferrocarril y la vida municipal. Fotografías, mobiliario, herramientas, vajilla, vestimenta, instrumentos musicales y utensilios de div",1971
300332,42,42105020,,La Pampa,Dorila,Museo Histórico Dorila,Calle 10 esquina 3,L6365XAJ,02302,480101,,,-35.778659,-63.716875,DNPyM,Mixta,2011,"Museo con historia de familias locales o que han pertenecido a esta localidad. Con variedad de elementos: utensilios de cocina y muebles de cocina, fotografías, ropa y moblaje de habitación, dormitorio, revistas y libros, radios,etc. Edificación del muse",2011
300016,42,42133020,,La Pampa,Alta Italia,Museo Histórico Municipal,Aristóbulo del Valle 351,L6207AEG,02302,491168,,,-35.333615,-64.119272,DNPyM,Municipal,2003,Objetos vinculados a la historia de la localidad de Alta Italia. Las colecciones proceden predominantemente de donaciones de los pobladores locales o de compras realizadas por el municipio.,2005
300971,42,42056060,,La Pampa,Vertiz,Museo Municipal Del Centenario,"Malvinas Argentinas 418, 2 º",6365,02302,493039,,,-35.428586,-63.906396,DNPyM,Municipal,2007,"Inaugurado el 20 de septiembre de 2007, fecha del centenario de la localidad, exhibe objetos de pobladores e instituciones de Vértiz con el objeto de reconstruir la historia del pueblo. Posee una importante colección fotográfica donde se reflejan las cos",2007
300942,42,42147030,,La Pampa,Trenel,Museo Histórico Casa De La Cultura,Leandro Alem 701,L6369BCI,02302,499120,,,-35.696512,-64.135928,DNPyM,Municipal,,El museo exhibe diversas piezas donadas por pobladores locales.,2001
300529,42,42133030,Damián Maisonave La Pampa,La Pampa,Maisonnave,Museo Chacarero La Loma,"Lote dos, fracción A, sección 1. Ruta Nac. 188",6212,02331,460182,,,-35.043911,-64.384737,DNPyM,Privada,,"El museo homenajea a los antepasados chacareros que labraron las tierras. Exhibe al aire libre elementos representativos de la historia agrícola de la zona, entre ellos, alrededor de 40 máquinas agrarias de la época de tracción a sangre, como arados, ras",
300665,42,42133080,,La Pampa,Realico,Museo Patria Chica De Mohamed Díaz,Gobernador Centeno 1566,L6200AQP,02331,462300,,,-35.037575,-64.246138,DNPyM,Privada,1974,"Platería colonial y moderna. Zoología, arqueología e historia de la región pampeana. Armas y documentos históricos.",1974
300530,42,42133030,Damián Maisonave La Pampa,La Pampa,Maisonnave,Museo Juan Antonio Cantarella,,,02331,491004,mccantarella@hotmail.com,,-35.04149,-64.385838,DNPyM,Privada,,"Colección formada por elementos que Juan Antonio Cantarella reunió a través de los años y que son testimonio del pasado de la localidad de Maissonave, entre los que figuran relojes, candados, almanaques con imágenes de Molina Campos y otros recuerdos rep",
300643,42,42126060,,La Pampa,Quetrequén,Museo Histórico El Almacén,España y Mohiragi,L6212XAB,02331,493018,,,-35.055394,-64.521042,DNPyM,Municipal,,"El edificio del ""Almacén de Ramos Generales"" comenzó a funcionar en el año 1908, y tuvo gran importancia en el desarrollo de los pueblos, ya que era el punto de reunión para que la gente de la zona comercializara sus productos. Fue inaugurado como museo",2003
300309,42,42056030,,La Pampa,Coronel Hilario Lagos,Museo Perito Francisco P. Moreno,San Martín n° 77,L6228AKC,02331,495049,,,-35.023499,-63.91073,DNPyM,Privada,1974,Las piezas se exhiben en locales comerciales y representan el pasado y presente de los habitantes de Coronel Hilario Lagos y sus actividades en la región.,
300601,42,42126040,,La Pampa,Parera,Museo El Tordillo,Av. San Martín N° 434,L6213ALJ,02331,497152,,,-35.147366,-64.501007,DNPyM,Mixta-Privada/Municipal,1969,"Museo polifacético que abarca áreas como la numismática, la arqueológica y la histórica, entre otras. Fósiles petrificados, restos de gliptodontes, piedras indígenas de uso doméstico y de caza, armas, herramientas agrícolas, ganaderas e industriales.",2008
300359,42,42133050,,La Pampa,Falucho,Museo Del Centenario,Acceso Ricardo Lavalle 298,6215,02331,499337,,,-35.191432,-64.103902,DNPyM,Municipal,2012,"Se exhiben elementos de la vida cotidiana -vajilla, máquinas de amasar, máquina de hacer manteca e importante cantidad de bordados realizados por la gente de la localidad-; elementos característicos de las instituciones locales; reproductores de música,",2008
301020,42,42119060,,La Pampa,Villa Mirasol,Museo Regional Rincón De Vida,Avda. San Martín 871,6315,02333,493031,bibmiras@cosypro.com.ar,,-36.074747,-63.88703,DNPyM,Municipal,,"Museo pluridisciplinario; colecciones de diversas disciplinas del ámbito regional, que testimonian el origen y evolución del pueblo y la zona. Planos, armas, herramientas de trabajo, aparatos musicales, numismática y cámaras fotográficas e instrumentos p",2000
300333,42,42035020,,La Pampa,Eduardo Castex,Museo Histórico Municipal Juan Ricardo Nervi,Rivadavia S/N,6380,,,,,-35.918922,-64.294612,DNPyM,Municipal,,Testimonia el origen y la cotidianeidad de los primeros pobladores de Eduardo Castex.,2002
301039,42,42035060,,La Pampa,Winifreda,Museo De La Comunidad,Av. Roca y España,6313,02333,497103,,,-36.229598,-64.234903,DNPyM,Municipal,2000,"Colección de instrumentos líticos de Mapuches y Ranqueles. Herramientas para la agricultura, útiles, mobiliario, fotografías, documentos y vestimenta de los antiguos pobladores del lugar.",1996
300558,42,42119030,,La Pampa,Miguel Cané,Museo Colegio Gral. Don Martín Miguel De Güemes,Belgrano S/N,6331,02333,498046,,,-36.157284,-63.512191,DNPyM,Privada,2001,"Museo escolar, creado por los alumnos, que exhibe y conserva objetos del patrimonio cultural local y zonal. Desde que comenzó sus actividades -2001- se desarrollaron contenidos de casi todas las áreas de conocimiento, cumpliendo así una importante funció",2001
300289,42,42035010,,La Pampa,Conhelo,Museo Agrario José A. Gaillaurdou,Estación del ferrocarril,L6381XAI,02334,482001,,,-36.001818,-64.595944,DNPyM,Municipal,,En los terrenos del ferrocarril se presenta un museo abierto que muestra la tecnología utilizada para las labores agrícolas de la zona.,
300423,42,42133060,,La Pampa,Ingeniero Luiggi,Museo Histórico Municipal,9 de Julio S/N - Estación del ferrocarril,6205,02335,472155,,,-35.386097,-64.468592,DNPyM,Municipal,1999,"Objetos que representan la historia de la localidad de Ingeniero Luiggi: vestimenta, mobiliario, elementos de uso doméstico, máquinas agrícolas de fines del siglo XIX; sala con fotografías del pueblo; piezas de aborígenes pampeanos.",1999
300346,42,42133040,,La Pampa,Embajador Martini,Museo Municipal Néstor Tellería,Estación del ferrocarril,,02335,495287,,,-35.387425,-64.282639,DNPyM,Municipal,,"Muebles y objetos históricos de los pobladores, mobiliario del ferrocarril y obras plásticas de N. Tellería, pueden observarse en este museo localizado en la estación del ferrocarril.",
300032,42,42147010,,La Pampa,Arata,Museo Histórico De Arata,Libertad 250,L6385AGF,02335,498052,museoarata@hotmail.com,,-35.637447,-64.355767,DNPyM,Municipal,,"Ubicado en el antiguo almacén de ramos generales ""La Florida"", su colección consta de objetos históricos cedidos por distintas instituciones de la localidad, tales como la iglesia, el correo y la escuela. Posee un patio al aire libre con carruajes, autos",2005
300096,42,42098010,,La Pampa,Carro Quemado,Museo Histórico Familiar Orgales,Sobre Ruta Nº 105,6319,02338,496012,,,-36.477883,-65.342926,DNPyM,Privada,,Emplazado en un edificio de chapa que funcionó como boliche. Pertenece a una familia de la zona y exhibe tanto su forma de edificación como los objetos que se comercializaban en el mismo.,
300097,42,42098010,,La Pampa,Carro Quemado,Museo Atelier Antonio Ortiz Echagüe,"Establecimiento ""La Holanda""",6319,02338,496038,,,-36.477883,-65.342926,DNPyM,Mixto Provincial y Privado,1940,"Pinturas de Ortiz Echagüe del período 1910 -1940. En 1990, Federico Echagüe, hijo del pintor, donó a la provincia el atelier y una parcela de tres hectáreas en la estancia ""La Holanda"" para que funcione el museo. Por voluntad del pintor la mayoría de sus",1905
300406,42,42070030,,La Pampa,Guatraché,Museo Y Archivo Histórico,Sarmiento S/N,,02924,492498,andreaverna@yahoo.com.ar,,-37.668687,-63.532756,DNPyM,Municipal,,"El edificio fue la primera comisaría de la localidad. Alberga una colección heterogénea compuesta por elementos de la vida cotidiana, sus instituciones, una sala destinada a elementos arqueológicos y otra a una colección de paleontología de aproximadamen",
300426,42,42077050,,La Pampa,Jacinto Arauz,Museo Histórico Del Médico Rural Dr. René G. Favaloro,Estación del ferrocarril,8208,02925,493224,,,-38.086033,-63.432217,DNPyM,Municipal,,"Elementos pertenecientes a los distintos médicos que trabajaron en Jacinto Arauz. Mobiliario, instrumental médico, libros. Una sala dedicada al Dr. René Favaloro, que rememora su trabajo como médico rural en la localidad entre los años 1950 y 1961.",2003
300396,42,42077030,,La Pampa,Gral. San Martín,Museo Villa Alba,Predio del ferrocarril calle Rivadavia,8206,02925,497220,,,-37.980807,-63.606618,DNPyM,Municipal,,"Presenta testimonios relativos a la historia de la localidad de Gral. San Martín, tales como máquinas de escribir, cajas registradoras, fotocopiadoras, tocadiscos, fotografías y objetos varios, instrumentos musicales, libros, cuadros, escudos, carruajes",
300395,42,42077030,,La Pampa,Gral. San Martín,Museo Aldo Pato Hernando,Pasteur 17,L8206BAA,02925,497244,,,-37.97802,-63.599256,DNPyM,Privada,,"El museo debe su nombre al reconocido ciclista Aldo Oscar Hernando, campeón juvenil pampeano en la década de 1950. Su acervo está compuesto por piezas de colección de variada índole, como motores, motos, bicicletas, patentes, marcas de autos, artículos a",
300068,42,42077020,,La Pampa,Bernasconi,Museo Lucio V. Mansilla,Av. San Martín S/N,L8204AFB,02925,499222,,,-37.904348,-63.745111,DNPyM,Privada,1967,Colecciones de minerales de la dirección nacional de minas y geología de Catamarca. Objetos de antiguos comercios y primeros pobladores. Fotografías de familias pioneras y de la localidad de Bernasconi en sus inicios. Objetos arqueológicos y etnográficos,1968
300270,42,42154030,,La Pampa,Colonia Santa María,La Casa Museo De Los Abuelos Guinder,San Martín S/N,8214,02952,493024,,,-37.497534,-64.224905,DNPyM,Privada,,"Casa museo privada, atendida por sus dueños con objetos pertenecientes a la familia de origen alemán",
300642,42,42154050,,La Pampa,Quehué,Museo Municipal Casa Sarasola,Paseo de la Estación,,02952,499010,,,-37.121895,-64.515322,DNPyM,Municipal,,En la casa de una antigua familia de la localidad se muestran objetos de sus pobladores.,
300012,42,42070010,,La Pampa,Alpachiri,Museo Histórico Municipal De Alpachiri,Ceballos s/n - Estación de Ferrocarril-,L6309AEA,02953,497102,,,-37.378175,-63.773905,DNPyM,Municipal,,"Elementos pertenecientes a antiguos pobladores: ruecas, máquinas de coser y de hilar, vestimenta, mobiliario, patentes de rodados, chapones identificadores de calles de la localidad, objetos religiosos, instrumentos musicales, elementos de labranza, radi",
300559,42,42007030,,La Pampa,Miguel Riglos,Museo Casa Vicente,Av. Belgrano 573,L6301ABF,02953,498163,,,-36.853739,-63.688501,DNPyM,Municipal,,"Esta antigua casa de comercio hoy transformada en museo, muestra desde la fauna local a elementos utilizados por los pobladores en distintas épocas con representaciones y dioramas, máquinas utilizadas para la agricultura y el transporte.",
300669,42,42140005,Centroide por proximidad en Cachirulo La Pampa,La Pampa,Reserva Natural Parque Luro,Museo De Parque Luro El Castillo,"Ruta Nacional 35, km 294",6330,02954,15692412,,,-36.904034,-64.279751,DNPyM,Provincial,1975,"Los objetos y muebles que se exhiben pertenecieron a los dueños de la casona, Pedro Luro y Antonio Maura, y son en su mayoría de procedencia Europea. El edificio, declarado monumento histórico nacional, fue sede de las primeras reuniones que lograron la",1980
300933,42,42140020,,La Pampa,Toay,Museo Cívico-Militar Toay,Av. 9 de julio y Roque S. Peña,L6303AJE,02954,381996,,,-36.673315,-64.378564,DNPyM,Municipal,,"Compuesto por dos salas de exposiciones permanentes, donde una de ellas permite que la comunidad en general pueda exponer sus colecciones privadas, documentos, fotografías y objetos. La otra alberga más de 300 objetos obtenidos mediante donaciones y prés",
300934,42,42140020,,La Pampa,Toay,Casa Museo Olga Orozco,Avda. Reg. 13 de Caballería N° 1102,L6303ACY,02954,381998,,,-36.676268,-64.373601,DNPyM,Mixta Provincial/Municipal,,"Museo dedicado a la obra y personalidad de la poeta Olga Orozco. Libros, revistas, vestimenta, objetos varios y archivo personal. Muestras temporarias de artes plásticas.",2007
300887,42,42021020,,La Pampa,Santa Rosa,Museo Provincial De Historia Natural,Quintana 116,L6300ARD,02954,422693,sc_arteslapampa@cpenet.com.ar,www.lapampa.gov.ar/cultura,-36.6189,-64.2927,DNPyM,Provincial,1934,"El patrimonio del museo se compone de colecciones de las ciencias naturales y de las ciencias antropológicas. La ""historia natural"" de la provincia de la pampa representa al hombre que habitó las costas del Río Colorado hace aproximadamente 8.600 años in",1939
